PC1,PC2,PC3,PC4,PC5,PC6,rec_index,longitude,latitude,nrowid,atlantis_pred_group,predator_stage,atlantis_prey_group,taxa_prey,prey,proportion,location,year,author,publication_yr,variable,predator_size,size_units,sample_source,predator_taxa,basin,proportion_sc,SOG.Herring,chinook.ab,chum.ab,coho.ab,pink.ab,sockeye.ab,steelhead.ab,Seals.Nelson,Orcas,Transient_orcas,RR.SSTOut,Chla.JDF,FraserFlow.Out,PNI,NPGO,PDO,UPW,MEI,cherry_point,other_herring,basin_id,predator_stage_id,atlantis_pred_group_id
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1118,-122.501651,48.464193,1118,SP,adult,HE,Herring,Herring,0,Padilla Bay,2009,Tschaekofske,2010,freq_occurrence,975,g,fecal,Surf scoter,Strait of Georgia,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,7,1,23
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1119,-123.19936111111112,48.50641666666667,1119,FVS,adult,HE,herring,herring,0.07142857142857142,NA,2004,Beaudreau,2007,weight_gr,555,mm,stomachs,Lingcod,San Juan Archipelago,0.07136713285714284,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1120,-123.19936111111112,48.50641666666667,1120,FVS,juvenile,HE,herring,herring,0.21428571428571427,NA,2004,Beaudreau,2007,weight_gr,733.0166666666667,mm,stomachs,Lingcod,San Juan Archipelago,0.21408141857142857,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1121,-122.99733333333333,48.555055555555555,1121,FVS,adult,HE,herring,herring,0.18518518518518517,NA,2004,Beaudreau,2007,weight_gr,448.54838709677415,mm,stomachs,Lingcod,San Juan Archipelago,0.18500999,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1122,-122.99733333333333,48.555055555555555,1122,FVS,juvenile,HE,herring,herring,0.07407407407407407,NA,2004,Beaudreau,2007,weight_gr,659.7368421052631,mm,stomachs,Lingcod,San Juan Archipelago,0.07400999,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1123,-123.02875,48.58002777777778,1123,FVS,adult,HE,herring,herring,0,NA,2004,Beaudreau,2007,weight_gr,461.5,mm,stomachs,Lingcod,San Juan Archipelago,9.990000000000001e-6,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1124,-123.02875,48.58002777777778,1124,FVS,juvenile,HE,herring,herring,0.045454545454545456,NA,2004,Beaudreau,2007,weight_gr,745,mm,stomachs,Lingcod,San Juan Archipelago,0.045419080909090914,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1125,-122.74991666666666,48.54125,1125,FVS,adult,HE,herring,herring,0.13043478260869565,NA,2004,Beaudreau,2007,weight_gr,468.4848484848485,mm,stomachs,Lingcod,San Juan Archipelago,0.13031433782608695,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1126,-122.74991666666666,48.54125,1126,FVS,juvenile,HE,herring,herring,0.043478260869565216,NA,2004,Beaudreau,2007,weight_gr,677.6923076923077,mm,stomachs,Lingcod,San Juan Archipelago,0.043444772608695656,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1127,-122.96352777777778,48.53744444444444,1127,FVS,adult,HE,herring,herring,0.14935064935064934,NA,2004,Beaudreau,2007,weight_gr,416.9599173553719,mm,stomachs,Lingcod,San Juan Archipelago,0.1492112887012987,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1128,-122.96352777777778,48.53744444444444,1128,FVS,juvenile,HE,herring,herring,0.03896103896103896,NA,2004,Beaudreau,2007,weight_gr,645.6886363636363,mm,stomachs,Lingcod,San Juan Archipelago,0.03893206792207792,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1129,-122.98258333333334,48.55336111111111,1129,FVS,adult,HE,herring,herring,0.13333333333333333,NA,2004,Beaudreau,2007,weight_gr,434.72222222222223,mm,stomachs,Lingcod,San Juan Archipelago,0.13320999,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1130,-122.98258333333334,48.55336111111111,1130,FVS,juvenile,HE,herring,herring,0.15555555555555556,NA,2004,Beaudreau,2007,weight_gr,704.2592592592592,mm,stomachs,Lingcod,San Juan Archipelago,0.15540999000000003,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1131,-122.99733333333333,48.555055555555555,1131,FVS,juvenile,HE,herring,herring,0.2857142857142857,NA,2004,Beaudreau,2007,weight_gr,750.6714285714286,mm,stomachs,Lingcod,San Juan Archipelago,0.28543856142857144,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1132,-123.00975,48.55683333333333,1132,FVS,adult,HE,herring,herring,0.01818181818181818,NA,2004,Beaudreau,2007,weight_gr,451.7142857142857,mm,stomachs,Lingcod,San Juan Archipelago,0.018173626363636362,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1133,-123.00975,48.55683333333333,1133,FVS,juvenile,HE,herring,herring,0.12727272727272726,NA,2004,Beaudreau,2007,weight_gr,714.4666666666667,mm,stomachs,Lingcod,San Juan Archipelago,0.12715544454545455,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1134,-123.1303611111111,48.629083333333334,1134,FVS,juvenile,HE,herring,herring,0.47368421052631576,NA,2004,Beaudreau,2007,weight_gr,739.3774210526316,mm,stomachs,Lingcod,San Juan Archipelago,0.47322051631578943,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1135,-122.96386111111111,48.598888888888894,1135,FVS,adult,HE,herring,herring,0.06557377049180328,NA,2004,Beaudreau,2007,weight_gr,487.85714285714283,mm,stomachs,Lingcod,San Juan Archipelago,0.06551818672131147,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1136,-122.96386111111111,48.598888888888894,1136,FVS,juvenile,HE,herring,herring,0.14754098360655737,NA,2004,Beaudreau,2007,weight_gr,675.625,mm,stomachs,Lingcod,San Juan Archipelago,0.14740343262295083,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1137,-123.0303611111111,48.591722222222224,1137,FVS,adult,HE,herring,herring,0,NA,2004,Beaudreau,2007,weight_gr,500,mm,stomachs,Lingcod,San Juan Archipelago,9.990000000000001e-6,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,1,10
3.3506578865381216,1.573111463549243,0.3083005307054651,-0.8380762200301388,0.09741141024608356,1.655849628031285,1138,-123.0303611111111,48.591722222222224,1138,FVS,juvenile,HE,herring,herring,0,NA,2004,Beaudreau,2007,weight_gr,650,mm,stomachs,Lingcod,San Juan Archipelago,9.990000000000001e-6,122839,1847.3037858508158,12754.44711209972,5639.935015858124,100,533.0986670096173,17050.822725651597,14955.0031,87,121,11.34,1.006311465,515056,0.899,0.20932499999999998,0.345,-15.375,0.4553333333333333,1734,10273,5,2,10
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1149,-122.84358333333333,48.430861111111106,1149,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.14285714285714285,Hughes,2009,Kwiaht,2018,volume,111.42857142857143,mm,stomachs,Chinook,San Juan Archipelago,0.14272427571428573,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1150,-122.84358333333333,48.430861111111106,1150,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Hughes,2009,Kwiaht,2018,volume,178,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1151,-122.81297222222221,48.43127777777777,1151,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Watmough,2009,Kwiaht,2018,volume,154,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1152,-123.05063888888888,48.69338888888888,1152,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.25,Cowlitz,2009,Kwiaht,2018,volume,101.25,mm,stomachs,Chinook,San Juan Archipelago,0.24975999000000002,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1153,-123.00530555555555,48.70697222222223,1153,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Zeo's,2009,Kwiaht,2018,volume,105.57142857142857,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1154,-122.84358333333333,48.430861111111106,1154,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Hughes,2009,Kwiaht,2018,volume,113,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1155,-122.81297222222221,48.43127777777777,1155,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Watmough,2009,Kwiaht,2018,volume,116,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1156,-123.05063888888888,48.69338888888888,1156,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.4166666666666667,Cowlitz,2009,Kwiaht,2018,volume,98.58333333333333,mm,stomachs,Chinook,San Juan Archipelago,0.41625999,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1157,-123.05063888888888,48.69338888888888,1157,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0.5,Cowlitz,2009,Kwiaht,2018,volume,150.75,mm,stomachs,Chinook,San Juan Archipelago,0.49950998999999996,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1158,-123.05063888888888,48.69338888888888,1158,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Cowlitz,2009,Kwiaht,2018,volume,83,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1159,-122.81297222222221,48.43127777777777,1159,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Watmough,2009,Kwiaht,2018,volume,81.2,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1160,-122.81297222222221,48.43127777777777,1160,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Watmough,2009,Kwiaht,2018,volume,88.5,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1161,-122.84358333333333,48.430861111111106,1161,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Hughes,2009,Kwiaht,2018,volume,76.5,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1162,-123.05063888888888,48.69338888888888,1162,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.17857142857142858,Cowlitz,2009,Kwiaht,2018,volume,121.71428571428571,mm,stomachs,Chinook,San Juan Archipelago,0.17840284714285715,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1163,-123.05063888888888,48.69338888888888,1163,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Cowlitz,2009,Kwiaht,2018,volume,182,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1164,-122.81297222222221,48.43127777777777,1164,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.023255813953488372,Watmough,2009,Kwiaht,2018,volume,112.76744186046511,mm,stomachs,Chinook,San Juan Archipelago,0.023242548139534882,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1165,-122.81297222222221,48.43127777777777,1165,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Watmough,2009,Kwiaht,2018,volume,116.06060606060606,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1166,-122.84358333333333,48.430861111111106,1166,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Hughes,2009,Kwiaht,2018,volume,89.33333333333333,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1167,-122.84358333333333,48.430861111111106,1167,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Hughes,2009,Kwiaht,2018,volume,89,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1168,-123.00530555555555,48.70697222222223,1168,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,1,Zeo's,2009,Kwiaht,2018,volume,180,mm,stomachs,Chinook,San Juan Archipelago,0.99900999,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1169,-123.05063888888888,48.69338888888888,1169,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0.1875,Cowlitz,2009,Kwiaht,2018,volume,122.4375,mm,stomachs,Chinook,San Juan Archipelago,0.18732249,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1170,-123.05063888888888,48.69338888888888,1170,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.019230769230769232,Cowlitz,2009,Kwiaht,2018,volume,100.04761904761905,mm,stomachs,Chinook,San Juan Archipelago,0.019221528461538462,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1171,-122.81297222222221,48.43127777777777,1171,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.02702702702702703,Watmough,2009,Kwiaht,2018,volume,122.88888888888889,mm,stomachs,Chinook,San Juan Archipelago,0.02700999,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1172,-122.81297222222221,48.43127777777777,1172,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Watmough,2009,Kwiaht,2018,volume,123.85714285714286,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1173,-122.84358333333333,48.430861111111106,1173,CIH,juvenile,HE,Herring,Pacific Herring Puget Sound,0,Hughes,2009,Kwiaht,2018,volume,140,mm,stomachs,Chinook,San Juan Archipelago,9.990000000000001e-6,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,2
0.1296004481601282,-3.072185150347613,0.3344788141160612,-1.4960334838934755,-1.2812240794087295,-0.8934960115874944,1174,-122.84358333333333,48.430861111111106,1174,CI,juvenile,HE,Herring,Pacific Herring Puget Sound,0.06666666666666667,Hughes,2009,Kwiaht,2018,volume,108.78571428571429,mm,stomachs,Chinook,San Juan Archipelago,0.06660999,53652,1559.1016377611445,3781.8413428322183,2822.37185655423,16715.860990079982,61.783766320000005,38520.664015245915,15018.17957,86,NA,10.982,0.846311398,560741,-0.066,0.7358333333333333,-0.6124999999999999,-12.583333333333332,0.41916666666666663,1341,12113,5,2,1
