longitude,latitude,nrowid,atlantis_pred_group,predator_stage,atlantis_prey_group,taxa_prey,prey,proportion,location,year,author,publication_yr,variable,predator_size,size_units,sample_source,predator_taxa,basin
-122.4218806,47.63203333,779,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,115,mm,stomachs,Slender sole,Central Puget Sound
-122.3927653,47.7460815,780,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,280.1666666666667,mm,stomachs,Slender sole,Central Puget Sound
-122.3878988,47.7360555,781,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,173.9,mm,stomachs,Slender sole,Central Puget Sound
-122.400236,47.7099243,782,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,154,mm,stomachs,Slender sole,Central Puget Sound
-122.4270996,47.630953,783,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,195.2,mm,stomachs,Slender sole,Central Puget Sound
-122.400236,47.7099243,784,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,124,mm,stomachs,Slender sole,Central Puget Sound
-122.3972982,47.7066854,785,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,127,mm,stomachs,Slender sole,Central Puget Sound
-122.3972982,47.7066854,786,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,108,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.395166,47.7050171,787,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,108,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.419987,47.6357585,788,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,122.5,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.4017583,47.78723333,789,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,0,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.400236,47.7099243,790,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,95,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.3972982,47.7066854,791,DOG,adult,HE,clupeidea,Clupeidea,1,NA,2004,Reum,2013,rel_occurrence,755,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.400236,47.7099243,792,DOG,adult,HE,clupeidea,Clupeidea,0.5,NA,2004,Reum,2013,rel_occurrence,771.5,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3915527,47.7167603,793,DOG,adult,HE,clupeidea,Clupeidea,0.43677042801556426,NA,2004,Reum,2013,rel_occurrence,767.5,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4270996,47.630953,794,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,810,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.4218806,47.63203333,795,DOG,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,731,mm,stomachs,Spiny dogfish,Central Puget Sound
-122.3486491,47.8474854,796,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,215,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.4164876,47.6357951,797,SMD,adult,HE,clupeidea,Clupeidea,0.19948652118100138,NA,2004,Reum,2013,rel_occurrence,150.6,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.395166,47.7050171,798,SMD,adult,HE,clupeidea,Clupeidea,0.870748299319728,NA,2004,Reum,2013,rel_occurrence,227.33333333333334,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.3503083,47.84485278,799,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,203.75,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.3972982,47.7066854,800,SMD,adult,HE,clupeidea,Clupeidea,0.65625,NA,2004,Reum,2013,rel_occurrence,192.75,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.3878988,47.7360555,801,SMD,adult,HE,clupeidea,Clupeidea,0.2399317406143345,NA,2004,Reum,2013,rel_occurrence,248,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.400236,47.7099243,802,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,295,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.419987,47.6357585,803,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,290,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.4017583,47.78723333,804,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,164.66666666666666,mm,stomachs,Sturgeon poacher,Central Puget Sound
-122.3503083,47.84485278,805,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,124.85714285714286,mm,stomachs,Sturgeon poacher,Central Puget Sound
-122.400236,47.7099243,806,ROCKFISH,adult,HE,clupeidea,Clupeidea,0.8649939345347512,NA,2004,Reum,2013,rel_occurrence,284.7692307692308,mm,stomachs,Unid rockfish,Central Puget Sound
-122.3915527,47.7167603,807,ROCKFISH,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,311.25,mm,stomachs,Unid rockfish,Central Puget Sound
-122.3486491,47.8474854,808,ROCKFISH,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,380,mm,stomachs,Unid rockfish,Central Puget Sound
-122.3603353,47.8491252,809,ROCKFISH,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,354.5,mm,stomachs,Unid rockfish,Central Puget Sound
-122.4270996,47.630953,810,ROCKFISH,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,294.3333333333333,mm,stomachs,Unid rockfish,Central Puget Sound
-122.4270996,47.630953,811,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,283.14285714285717,mm,stomachs,Walleye pollock,Central Puget Sound
-122.4076986,47.7880575,812,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,429,mm,stomachs,Walleye pollock,Central Puget Sound
-122.3927653,47.7460815,813,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,342,mm,stomachs,Walleye pollock,Central Puget Sound
-122.4218806,47.63203333,814,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,129.875,mm,stomachs,Walleye pollock,Central Puget Sound
-122.3486491,47.8474854,815,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,116.93333333333334,mm,stomachs,Walleye pollock,Central Puget Sound
-122.400236,47.7099243,816,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,123.21428571428571,mm,stomachs,Walleye pollock,Central Puget Sound
-122.3972982,47.7066854,817,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2004,Reum,2013,rel_occurrence,135,mm,stomachs,Walleye pollock,Central Puget Sound
-122.3954056,47.70727222,818,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,508,mm,stomachs,Big skate,Central Puget Sound
-122.3527832,47.8454142,819,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,459,mm,stomachs,Big skate,Central Puget Sound
-122.4016333,47.788325,820,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,185,mm,stomachs,Big skate,Central Puget Sound
-122.3650228,47.4343099,821,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,255,mm,stomachs,Big skate,Central Puget Sound
-122.3602458,47.4361816,822,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,226.25,mm,stomachs,CO sole,Central Puget Sound
-122.4055583,47.5505656,823,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,236.14285714285714,mm,stomachs,CO sole,Central Puget Sound
-122.3954028,47.70726944,824,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,252,mm,stomachs,CO sole,Central Puget Sound
-122.4016333,47.788325,825,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,157,mm,stomachs,CO sole,Central Puget Sound
-122.3527832,47.8454142,826,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,234.33333333333334,mm,stomachs,CO sole,Central Puget Sound
-122.4025306,47.70266667,827,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,250.5,mm,stomachs,CO sole,Central Puget Sound
-122.4236735,47.6372477,828,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,258,mm,stomachs,CO sole,Central Puget Sound
-122.4186035,47.5682861,829,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,230.5,mm,stomachs,CO sole,Central Puget Sound
-122.4025278,47.70263889,830,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,232.33333333333334,mm,stomachs,CO sole,Central Puget Sound
-122.4055583,47.5505656,831,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,147,mm,stomachs,Dover sole,Central Puget Sound
-122.4025278,47.70263889,832,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,146,mm,stomachs,Dover sole,Central Puget Sound
-122.3602458,47.4361816,833,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,153,mm,stomachs,Dover sole,Central Puget Sound
-122.3910319,47.7225179,834,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,353,mm,stomachs,Dover sole,Central Puget Sound
-122.3486491,47.8474854,835,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,303.5,mm,stomachs,Dover sole,Central Puget Sound
-122.4025278,47.70263889,836,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,226.5,mm,stomachs,English sole,Central Puget Sound
-122.3954028,47.70726944,837,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,294.45454545454544,mm,stomachs,English sole,Central Puget Sound
-122.4186035,47.5682861,838,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,228.4,mm,stomachs,English sole,Central Puget Sound
-122.4236735,47.6372477,839,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,196,mm,stomachs,English sole,Central Puget Sound
-122.4025306,47.70266667,840,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,360,mm,stomachs,English sole,Central Puget Sound
-122.4016333,47.788325,841,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,314.25,mm,stomachs,English sole,Central Puget Sound
-122.4055583,47.5505656,842,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,174,mm,stomachs,English sole,Central Puget Sound
-122.3602458,47.4361816,843,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,337.6666666666667,mm,stomachs,English sole,Central Puget Sound
-122.4054525,47.5374349,844,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,259.5,mm,stomachs,English sole,Central Puget Sound
-122.3910319,47.7225179,845,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,181,mm,stomachs,English sole,Central Puget Sound
-122.3650228,47.4343099,846,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,276.8333333333333,mm,stomachs,English sole,Central Puget Sound
-122.3486491,47.8474854,847,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,292.6,mm,stomachs,English sole,Central Puget Sound
-122.4055583,47.5505656,848,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,133.66666666666666,mm,stomachs,English sole,Central Puget Sound
-122.4186035,47.5682861,849,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,146,mm,stomachs,English sole,Central Puget Sound
-122.4236735,47.6372477,850,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,166.33333333333334,mm,stomachs,Great sculpin,Central Puget Sound
-122.3602458,47.4361816,851,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,115,mm,stomachs,Great sculpin,Central Puget Sound
-122.4016333,47.788325,852,ROC,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,180,mm,stomachs,Great sculpin,Central Puget Sound
-122.3602458,47.4361816,853,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,620,mm,stomachs,Longnose skate,Central Puget Sound
-122.4054525,47.5374349,854,SSK,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,480.5,mm,stomachs,Longnose skate,Central Puget Sound
-122.3602458,47.4361816,855,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,265,mm,stomachs,Longnose skate,Central Puget Sound
-122.4054525,47.5374349,856,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,297.7142857142857,mm,stomachs,Longnose skate,Central Puget Sound
-122.3910319,47.7225179,857,SSK,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,298,mm,stomachs,Longnose skate,Central Puget Sound
-122.3486491,47.8474854,858,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,260.55555555555554,mm,stomachs,Pacific hake,Central Puget Sound
-122.4054525,47.5374349,859,FMM,juvenile,HE,clupeidea,Clupeidea,0.2,NA,2005,Reum,2013,rel_occurrence,169.8,mm,stomachs,Pacific hake,Central Puget Sound
-122.3650228,47.4343099,860,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,155,mm,stomachs,Pacific hake,Central Puget Sound
-122.3954056,47.70727222,861,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,248.875,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.4016333,47.788325,862,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,283.42857142857144,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.3954028,47.70726944,863,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,289.5,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.4186035,47.5682861,864,FDF,adult,HE,clupeidea,Clupeidea,0.331850533807829,NA,2005,Reum,2013,rel_occurrence,256,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.3602458,47.4361816,865,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,228,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.4055583,47.5505656,866,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,244.66666666666666,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.4236735,47.6372477,867,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,262.75,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.4025278,47.70263889,868,FDF,adult,HE,clupeidea,Clupeidea,0.25,NA,2005,Reum,2013,rel_occurrence,276.5,mm,stomachs,Pacific Sanddab,Central Puget Sound
-122.3954056,47.70727222,869,SMD,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,125,mm,stomachs,Pacific tomcod,Central Puget Sound
-122.4186035,47.5682861,870,SMD,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,137.33333333333334,mm,stomachs,Pacific tomcod,Central Puget Sound
-122.4025278,47.70263889,871,SMD,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,140,mm,stomachs,Pacific tomcod,Central Puget Sound
-122.3954056,47.70727222,872,POP,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,104.6,mm,stomachs,Pile perch,Central Puget Sound
-122.3602458,47.4361816,873,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,446.3333333333333,mm,stomachs,Ratfish,Central Puget Sound
-122.4186035,47.5682861,874,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,504,mm,stomachs,Ratfish,Central Puget Sound
-122.4016333,47.788325,875,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,429.22222222222223,mm,stomachs,Ratfish,Central Puget Sound
-122.4236735,47.6372477,876,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,433.4,mm,stomachs,Ratfish,Central Puget Sound
-122.3954056,47.70727222,877,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,458.25,mm,stomachs,Ratfish,Central Puget Sound
-122.3527832,47.8454142,878,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,425,mm,stomachs,Ratfish,Central Puget Sound
-122.3954028,47.70726944,879,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,480,mm,stomachs,Ratfish,Central Puget Sound
-122.3486491,47.8474854,880,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,333.5,mm,stomachs,Ratfish,Central Puget Sound
-122.4054525,47.5374349,881,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,571,mm,stomachs,Ratfish,Central Puget Sound
-122.4270389,47.58445833,882,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,441,mm,stomachs,Ratfish,Central Puget Sound
-122.3650228,47.4343099,883,RAT,adult,HE,clupeidea,Clupeidea,0.4,NA,2005,Reum,2013,rel_occurrence,494.8,mm,stomachs,Ratfish,Central Puget Sound
-122.3910319,47.7225179,884,RAT,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,375,mm,stomachs,Ratfish,Central Puget Sound
-122.4186035,47.5682861,885,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,230,mm,stomachs,Rex sole,Central Puget Sound
-122.4054525,47.5374349,886,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,277.25,mm,stomachs,Rex sole,Central Puget Sound
-122.3910319,47.7225179,887,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,255.625,mm,stomachs,Rex sole,Central Puget Sound
-122.3486491,47.8474854,888,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,232.28571428571428,mm,stomachs,Rex sole,Central Puget Sound
-122.3602458,47.4361816,889,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,275.3333333333333,mm,stomachs,Rock sole,Central Puget Sound
-122.4016333,47.788325,890,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,276,mm,stomachs,Rock sole,Central Puget Sound
-122.3954056,47.70727222,891,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,179.25,mm,stomachs,Rock sole,Central Puget Sound
-122.3527832,47.8454142,892,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,223.22222222222223,mm,stomachs,Rock sole,Central Puget Sound
-122.4055583,47.5505656,893,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,227.66666666666666,mm,stomachs,Rock sole,Central Puget Sound
-122.4186035,47.5682861,894,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,194,mm,stomachs,Rock sole,Central Puget Sound
-122.4236735,47.6372477,895,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,210,mm,stomachs,Rock sole,Central Puget Sound
-122.3954028,47.70726944,896,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,252.30769230769232,mm,stomachs,Rock sole,Central Puget Sound
-122.4025306,47.70266667,897,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,249.4,mm,stomachs,Rock sole,Central Puget Sound
-122.4025278,47.70263889,898,FDF,adult,HE,clupeidea,Clupeidea,0.3333333333333333,NA,2005,Reum,2013,rel_occurrence,268.3333333333333,mm,stomachs,Rock sole,Central Puget Sound
-122.4016333,47.788325,899,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,89.3,mm,stomachs,Rock sole,Central Puget Sound
-122.4055583,47.5505656,900,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,97.33333333333333,mm,stomachs,Rock sole,Central Puget Sound
-122.3602458,47.4361816,901,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,92.44444444444444,mm,stomachs,Rock sole,Central Puget Sound
-122.4186035,47.5682861,902,FDF,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,144.5,mm,stomachs,Rock sole,Central Puget Sound
-122.4236735,47.6372477,903,FDF,adult,HE,clupeidea,Clupeidea,0.3333333333333333,NA,2005,Reum,2013,rel_occurrence,289.6666666666667,mm,stomachs,Sand sole,Central Puget Sound
-122.3602458,47.4361816,904,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,210,mm,stomachs,Sand sole,Central Puget Sound
-122.4016333,47.788325,905,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,272.5,mm,stomachs,Sand sole,Central Puget Sound
-122.4055583,47.5505656,906,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,247.5,mm,stomachs,Sand sole,Central Puget Sound
-122.4186035,47.5682861,907,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,346,mm,stomachs,Sand sole,Central Puget Sound
-122.3954028,47.70726944,908,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,288.5,mm,stomachs,Sand sole,Central Puget Sound
-122.3527832,47.8454142,909,FDF,adult,HE,clupeidea,Clupeidea,1,NA,2005,Reum,2013,rel_occurrence,266,mm,stomachs,Sand sole,Central Puget Sound
-122.4025278,47.70263889,910,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,297,mm,stomachs,Sand sole,Central Puget Sound
-122.4186035,47.5682861,911,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,119.5,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.4016333,47.788325,912,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,125.6,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.3602458,47.4361816,913,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,107.57142857142857,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.4055583,47.5505656,914,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,130.4,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.3527832,47.8454142,915,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,114.66666666666667,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.4236735,47.6372477,916,FDF,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,120,mm,stomachs,Speckled sanddab,Central Puget Sound
-122.3954028,47.70726944,917,SMD,adult,HE,clupeidea,Clupeidea,1,NA,2005,Reum,2013,rel_occurrence,314,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.4186035,47.5682861,918,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,230,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.4016333,47.788325,919,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,255,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.3954056,47.70727222,920,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,172,mm,stomachs,Staghorn sculpin,Central Puget Sound
-122.4055583,47.5505656,921,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,155,mm,stomachs,Sturgeon poacher,Central Puget Sound
-122.4186035,47.5682861,922,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,141.85714285714286,mm,stomachs,Sturgeon poacher,Central Puget Sound
-122.4025306,47.70266667,923,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,182,mm,stomachs,Sturgeon poacher,Central Puget Sound
-122.3910319,47.7225179,924,FMM,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,351.7142857142857,mm,stomachs,Walleye Pollock,Central Puget Sound
-122.4025278,47.70263889,925,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,123.5,mm,stomachs,Walleye pollock,Central Puget Sound
-122.3650228,47.4343099,926,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,147,mm,stomachs,Walleye pollock,Central Puget Sound
-122.4054525,47.5374349,927,FMM,juvenile,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,197,mm,stomachs,Walleye pollock,Central Puget Sound
-122.4055583,47.5505656,928,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,160,mm,stomachs,Whitespotted greenling,Central Puget Sound
-122.3602458,47.4361816,929,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,168,mm,stomachs,Whitespotted greenling,Central Puget Sound
-122.3527832,47.8454142,930,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,163,mm,stomachs,Whitespotted greenling,Central Puget Sound
-122.4236735,47.6372477,931,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,192.66666666666666,mm,stomachs,Whitespotted greenling,Central Puget Sound
-122.4064941,47.5473307,932,SMD,adult,HE,clupeidea,Clupeidea,0,NA,2005,Reum,2013,rel_occurrence,188,mm,stomachs,Bigfin eelpout,Central Puget Sound
